file_name,TP,FP,FN,precision,recall,f1_score,detail_type,field_name,incorrect_value,judgment,reason
10.1016j.ijimpeng.2011.06.002.json,160,1,4,0.9938,0.9756,0.9846,Missing_Field,Resolution of previous data discrepancy,,FN,文本解释了早期研究中数据差异的原因：数据分析方法不同（旧研究强制回归线通过原点）。这个解释对于理解研究的背景和贡献至关重要，但在 JSON 中缺失了。
10.1007s11082-020-02488-1.json,32,3,4,0.9143,0.8889,0.9014,Incorrect_Field,components[1].role_in_system,n-type InP Buffer Layer,FP,原文指出缓冲层是“未掺杂InP缓冲层”，而非n型。
10.1007s11082-020-02488-1.json,32,3,4,0.9143,0.8889,0.9014,Incorrect_Field,components[4].properties[0].source,Figure 6a,FP,原文将10 µm的钝化厚度归因于模型验证过程，而非图6a。
10.1007s11082-020-02488-1.json,32,3,4,0.9143,0.8889,0.9014,Incorrect_Field,performance_metrics[0].value,<=26 nA/cm²,FP,原文摘要明确指出暗电流“≥ 26 nA/cm²”，这与提取的“<=26 nA/cm²”相矛盾。
10.1007s11082-020-02488-1.json,32,3,4,0.9143,0.8889,0.9014,Missing_Field,Qualitative Conclusion on High Quantum Efficiency,,FN,文本摘要得出的结论是器件具有“高量子效率”，这是对性能的一个关键定性评估，但在提取内容中被忽略了。
10.1007s11082-020-02488-1.json,32,3,4,0.9143,0.8889,0.9014,Missing_Field,Model Limitation on Surface Recombination,,FN,文本明确指出模拟模型“未考虑表面复合机制”，这是理解模型局限性和高偏压下结果的一个关键细节，而这被忽略了。
10.1007s11082-020-02488-1.json,32,3,4,0.9143,0.8889,0.9014,Missing_Field,Experimental Validation Reference,,FN,文本详细说明，所开发的模型是使用Wang等人（2015）报告的实验结构进行校准和验证的，这是模型可信度的一个核心方面，但在提取内容中被省略了。
10.1007s11082-020-02488-1.json,32,3,4,0.9143,0.8889,0.9014,Missing_Field,Dark Current Component Breakdown,,FN,文本描述了总暗电流是由扩散电流、产生-复合电流和隧穿电流（包括BBT和TAT分量）组成的，这是物理模型的一个核心细节，而这在提取的摘要中被忽略了。
10.1021j100173a022.json,0,0,0,0.0,0.0,0.0,,,,,
10.25141.3227.json,50,2,6,0.9615,0.8929,0.9259,Incorrect_Field,Maximum deflection angle (oxidation),47°,FP,原始文本指出，氧化电荷（0.18 C）产生的最大偏转角为29°，而不是47°。
10.25141.3227.json,50,2,6,0.9615,0.8929,0.9259,Incorrect_Field,Maximum deflection angle (reduction),29°,FP,原始文本指出，还原电荷（0.20 C）产生的最大偏转角为47°，而不是29°。
10.25141.3227.json,50,2,6,0.9615,0.8929,0.9259,Missing_Field,Primary research objective,,FN,原文指出研究的主要目标是开发用于空间充气结构健康监测和损坏检测的致动器，这是一个被遗漏的关键背景信息。
10.25141.3227.json,50,2,6,0.9615,0.8929,0.9259,Missing_Field,Specific design criteria,,FN,原文推导了具体的应变要求（约0.008至0.01）和应力要求（0.5 MPa）作为设计标准，而这些在提取的JSON中被忽略了，尽管结果与之进行了比较。
10.25141.3227.json,50,2,6,0.9615,0.8929,0.9259,Missing_Field,Critical shortcoming of IPMC,,FN,原文强调IPMC的一个关键缺点是在干燥环境中性能逐渐丧失，这对于评估其在太空应用中的适用性至关重要，但这一点被忽略了。
10.25141.3227.json,50,2,6,0.9615,0.8929,0.9259,Missing_Field,Major conclusion,,FN,文本的主要结论是，需要一种应变能力远高于当前设计的复合致动器设计，才能成功应用于空间充气结构，但这一关键发现被遗漏了。
10.25141.3227.json,50,2,6,0.9615,0.8929,0.9259,Missing_Field,Primary funding source,,FN,原文提到研究的主要资金来源是NASA喷气推进实验室，这是一个被忽略的关键信息。
10.25141.3227.json,50,2,6,0.9615,0.8929,0.9259,Missing_Field,Scalability issue of CP actuators,,FN,原文明确指出可扩展性是基于PPy的致动器的限制因素，这是一个被忽略的关键挑战。
10.10631.4919549.json,30,2,4,0.9375,0.8824,0.9091,Incorrect_Field,Excitation Power Density,> 10^3 W·cm⁻²,FP,原文指出，用于测量 FWHM 的估计激发密度为 13 W·cm⁻²，并且实验生成了超过背景掺杂密度一个数量级的载流子密度，但没有提及或支持 JSON 中的值（> 10^3 W·cm⁻²）。
10.10631.4919549.json,30,2,4,0.9375,0.8824,0.9091,Incorrect_Field,Photoluminescence Efficiency,Relatively high even when grown on highly mismatched GaAs substrates,FP,原文中关于在高度失配的 GaAs 衬底上具有相对较高光致发光效率的陈述，是针对 InAs/InAsSb T2SL 材料体系的一般性描述，而非本文研究的特定样品（该样品生长在 n 型 GaSb 衬底上）。
10.10631.4919549.json,30,2,4,0.9375,0.8824,0.9091,Missing_Field,Experimental Temperature,,FN,原文明确指出，主要的压力依赖性光致发光实验是在 10 K 的温度下进行的，这是一个关键的实验条件，但在 JSON 中被遗漏。
10.10631.4919549.json,30,2,4,0.9375,0.8824,0.9091,Missing_Field,Valence Band Pressure Coefficient,,FN,为了确定缺陷能级的位置，文中假设价带边缘的压力系数为 -11 meV·GPa⁻¹。这个关键的假设参数在提取的 JSON 中缺失了。
10.10631.4919549.json,30,2,4,0.9375,0.8824,0.9091,Missing_Field,Crossover Pressure and Energy Shift,,FN,原文确定，能级交叠发生在约 2 GPa 的压力下，对应约 0.186 eV 的能量偏移。这一核心的分析结果在 JSON 中未被明确记录。
10.10631.4919549.json,30,2,4,0.9375,0.8824,0.9091,Missing_Field,Hole Miniband Confinement Energy,,FN,原文指出，电子和孔子的微带限制能分别为 18 meV 和 65 meV。JSON 只包含了电子的限制能，而忽略了孔子的限制能数据。
10.1016j.nima.2005.01.169.json,68,1,2,0.9855,0.9714,0.9784,Incorrect_Field,First Shell In-As Interatomic Distance (R_In_As_QD),2.54 Å,FP,原始文本指出，对于 InAs/AlAs 异质结构，第一壳层 In-As 的原子间距为 2.58 Å，而非 2.54 Å。
10.1016j.nima.2005.01.169.json,68,1,2,0.9855,0.9714,0.9784,Missing_Field,主要结构结论,,FN,JSON 缺失了关于异质结构形态学的主要结论：GaN/AlN 包含具有强弹性应变的二维岛，而 InAs/AlAs 包含由于弹性应变弛豫而具有不均匀微观结构的三维岛。这些是论文的核心发现。
10.1016j.nima.2005.01.169.json,68,1,2,0.9855,0.9714,0.9784,Missing_Field,异质结构层状结构细节,,FN,JSON 缺失了异质结构的详细层状结构，这对于理解实验设置至关重要：GaN/AlN 样品由 10 层 7.5 Å 厚的 GaN 层（由 50 Å 厚的 AlN 层隔开）组成，而 InAs/AlAs 样品包含 6 层 6.6 Å 厚的 InAs 层（由 100 Å 厚的 AlAs 层隔开）。
10.3390nano10061111.json,69,2,4,0.9718,0.9452,0.9583,Incorrect_Field,i-region doping concentration,1 × 10^17 cm^-3,FP,原文指出纳米线是轴向p-i-n结，其中p区和n区被掺杂，但i区是本征的。文本没有为i区指定掺杂浓度，因此分配的值是错误的。
10.3390nano10061111.json,69,2,4,0.9718,0.9452,0.9583,Incorrect_Field,Thickness,Same as HNA (4 μm),FP,原文指出薄膜对应物具有与HNA相同的厚度，即纳米线的直径（180 nm）。值4 μm是纳米线的长度，而不是结构的厚度。
10.3390nano10061111.json,69,2,4,0.9718,0.9452,0.9583,Missing_Field,Funding Sources,,FN,文本在“Funding”部分明确列出了几个资金来源，包括来自国家自然科学基金的拨款，这是一个关键的学术信息，但在提取的JSON中被忽略了。
10.3390nano10061111.json,69,2,4,0.9718,0.9452,0.9583,Missing_Field,Material Volume Comparison,,FN,文本指出，AE-HNA结构仅使用31.4%的薄膜材料量就实现了3.7倍的效率提升。这一关于材料效率的关键发现在JSON中被遗漏了。
10.3390nano10061111.json,69,2,4,0.9718,0.9452,0.9583,Missing_Field,Publication Information,,FN,文本的标题、期刊（Nanomaterials）、年份（2020）和DOI在提取的JSON中被忽略了，这些是识别和引用该研究的基本信息。
10.3390nano10061111.json,69,2,4,0.9718,0.9452,0.9583,Missing_Field,Proposed Fabrication Process,,FN,文本在“Methods”部分详细描述了一个多步骤的潜在制造工艺，包括纳米线生长、转移、排列和电极沉积。这一信息对于理解器件的实际可行性很重要，但在JSON中被遗漏了。
10.11161.584746.json,151,5,7,0.9679,0.9557,0.9618,Incorrect_Field,Thickness,800 Å,FP,原始文本指出初始 GaAs 层的厚度是 500 Å（'an SOO-A.-thick initial layer'）。
10.11161.584746.json,151,5,7,0.9679,0.9557,0.9618,Incorrect_Field,Low-bias current fitting accuracy,Fits within 20% of experimental data,FP,原始文本指出，对于 25% Al 样品，使用 Lb=90 Å 和 L=60 Å 的模型能更好地拟合 I-V 曲线，但并未提及该拟合在 20% 的精度范围内。20% 的精度是针对 30% Al 样品的。
10.11161.584746.json,151,5,7,0.9679,0.9557,0.9618,Incorrect_Field,role_in_system,Dislocation reduction layer,FP,原始文本描述的 0.5 μm GaAs 层是 'cap layer'（盖层），而非第二个缓冲层。
10.11161.584746.json,151,5,7,0.9679,0.9557,0.9618,Incorrect_Field,components,为参考样品创建了详细的组件列表,FP,原始文本只提到一个没有 MQW 的参考样品，并未描述其具体的各层结构（如初始层、缓冲层、盖层）。
10.11161.584746.json,151,5,7,0.9679,0.9557,0.9618,Incorrect_Field,components,为GaAs基底上的类似结构创建了详细的组件列表,FP,原始文本只提及将 Si 基底上的 MQW 结构与 GaAs 基底上的类似结构进行比较，并未提供这些 GaAs 基底上类似结构的具体层数、厚度等详细组成信息。
10.11161.584746.json,151,5,7,0.9679,0.9557,0.9618,Missing_Field,MBE growth system,,FN,原始文本明确指出了分子束外延（MBE）生长系统是 'computer-controlled Perkin-Elmer 430 MBE system'，这是实验方法的关键信息。
10.11161.584746.json,151,5,7,0.9679,0.9557,0.9618,Missing_Field,Substrate cleaning method,,FN,原始文本详细描述了 Si 衬底的清洁方法（Shiraki method）和氧化层脱附过程，这是样品制备的重要步骤。
10.11161.584746.json,151,5,7,0.9679,0.9557,0.9618,Missing_Field,Growth technique,,FN,原始文本提到了 GaAs 层的生长使用了 'two-step growth technique'（两步生长技术），这是控制晶体质量的关键工艺。
10.11161.584746.json,151,5,7,0.9679,0.9557,0.9618,Missing_Field,X-ray superlattice peak observation,,FN,原始文本在 X 射线摇摆曲线测量结果中指出 'no superlattice peak observed'（未观察到超晶格峰），这是一个重要的表征结果，解释了峰宽较大的原因。
10.11161.584746.json,151,5,7,0.9679,0.9557,0.9618,Missing_Field,Funding source,,FN,原始文本在致谢部分提到了研究由 'DOD-URIP under ONR and ARO and by Intel-Micro program' 支持，这是学术论文的关键背景信息。
10.11161.584746.json,151,5,7,0.9679,0.9557,0.9618,Missing_Field,Acknowledgments,,FN,原始文本致谢了 Dr. R. Alt 在 FTIR 测量方面提供的帮助，这明确了部分关键实验的来源。
10.11161.584746.json,151,5,7,0.9679,0.9557,0.9618,Missing_Field,Device thermal stability,,FN,原始文本在结论部分提到器件在 77 K 到 300 K 的热循环中是稳定的，这是关于器件性能和可靠性的重要发现。
10.1109IBCAST.2007.4379899.json,49,6,2,0.8909,0.9608,0.9245,Incorrect_Field,Gain,47 dB,FP,原始文本指出，这项工作的增益是 12.5 dB（如摘要和表 I 所示），而不是 47 dB（该值来自表 I 中引用的另一项工作 [10]）。
10.1109IBCAST.2007.4379899.json,49,6,2,0.8909,0.9608,0.9245,Incorrect_Field,Output Power,42 dBm,FP,原始文本指出，这项工作的输出功率是 40 dBm（如摘要和表 I 所示），而不是 42 dBm（该值来自表 I 中引用的另一项工作 [10]）。
10.1109IBCAST.2007.4379899.json,49,6,2,0.8909,0.9608,0.9245,Incorrect_Field,Efficiency,13%,FP,原始文本指出，这项工作的效率是 38%（如摘要和表 I 所示），而不是 13%（该值来自表 I 中引用的另一项工作 [11]）。
10.1109IBCAST.2007.4379899.json,49,6,2,0.8909,0.9608,0.9245,Incorrect_Field,Operating Frequency Range,2.4-2.5 GHz,FP,原始文本指出，这项工作的频率范围是 2.2-2.4 GHz（如表 I 所示），而不是 2.4-2.5 GHz（该值来自表 I 中引用的另一项工作 [9]）。
10.1109IBCAST.2007.4379899.json,49,6,2,0.8909,0.9608,0.9245,Incorrect_Field,Typical Output Power,40 dBm (1 Watt),FP,原始文本中声明的输出功率为 40 dBm (lOWatt)，意为 10 瓦特，而不是 1 瓦特。
10.1109IBCAST.2007.4379899.json,49,6,2,0.8909,0.9608,0.9245,Incorrect_Field,Output Power,40 dBm (1 Watt),FP,原始文本中声明的输出功率为 40 dBm (lOWatt)，意为 10 瓦特，而不是 1 瓦特。
10.1109IBCAST.2007.4379899.json,49,6,2,0.8909,0.9608,0.9245,Missing_Field,Amplifier Biasing Conditions,,FN,"文本明确说明了关键的操作偏置条件（Vds=10V, Vgs=-1.6V, Id=2.6A），这对理解放大器的设计和性能至关重要，但此信息在 JSON 中被遗漏了。"
10.1109IBCAST.2007.4379899.json,49,6,2,0.8909,0.9608,0.9245,Missing_Field,Amplifier Class of Operation,,FN,文本指出放大器工作在 A 类模式（'HPA is working in class-A mode'），这是理解其线性度和效率权衡的一个关键设计选择，但此信息在 JSON 中缺失了。
10.1016j.solener.2019.02.029.json,142,5,8,0.966,0.9467,0.9562,Incorrect_Field,Onset Temperature (Crystallization),42.31°C,FP,原文（表5）指出 42.31°C 是石蜡第二个熔化峰的开始温度，而不是结晶温度。该字段的标签和分类是错误的。
10.1016j.solener.2019.02.029.json,142,5,8,0.966,0.9467,0.9562,Incorrect_Field,Onset Temperature (Crystallization),43.34°C,FP,原文（表5）指出 43.34°C 是 EG/石蜡复合材料第二个熔化峰的开始温度，而不是结晶温度。该字段的标签和分类是错误的。
10.1016j.solener.2019.02.029.json,142,5,8,0.966,0.9467,0.9562,Incorrect_Field,Specific Heat,1.4071 W/mK,FP,原文（表7）中给出的单位是 MJ/m³K，而不是 W/mK。
10.1016j.solener.2019.02.029.json,142,5,8,0.966,0.9467,0.9562,Incorrect_Field,Specific Heat,2.1834 MJ/m³K,FP,原文（表7）指出该值（2.1834 MJ/m³K）属于最终的 EG/PCM 地聚合物复合材料，而不是膨胀石墨浸渍石蜡本身。
10.1016j.solener.2019.02.029.json,142,5,8,0.966,0.9467,0.9562,Incorrect_Field,Thermal Conductivity,0.2520 W/mK,FP,原文（表7）指出纯石蜡的热导率为 0.2520 W/mK，而膨胀石墨浸渍石蜡的热导率为 0.9425 W/mK。
10.1016j.solener.2019.02.029.json,142,5,8,0.966,0.9467,0.9562,Missing_Field,Compressive Strength of EG/PCM Geopolymer Composite,,FN,原文在摘要和结论部分都明确指出，最终复合材料的平均压缩强度为 10.3 MPa，这是一个关键的机械性能指标，但在提取内容中缺失。
10.1016j.solener.2019.02.029.json,142,5,8,0.966,0.9467,0.9562,Missing_Field,Crystallization Temperatures of Expanded Graphite Impregnated Paraffin,,FN,"原文（表5）详细列出了 EG/石蜡复合材料在结晶过程中的开始、峰值和结束温度（例如 57.43°C, 56.16°C 等），这些关键热性能数据在提取内容中被完全遗漏。"
10.1016j.solener.2019.02.029.json,142,5,8,0.966,0.9467,0.9562,Missing_Field,Crystallization Temperatures of Paraffin,,FN,"原文（表5）详细列出了石蜡在结晶过程中的开始、峰值和结束温度（例如 56.28°C, 55.34°C 等），这些关键热性能数据在提取内容中被完全遗漏。"
10.1016j.solener.2019.02.029.json,142,5,8,0.966,0.9467,0.9562,Missing_Field,Density of EG/PCM Geopolymer Composite,,FN,原文在摘要和结论部分都明确指出，最终复合材料的密度为 873.32 kg/m³，这是一个关键物理属性，但在提取内容中缺失。
10.1016j.solener.2019.02.029.json,142,5,8,0.966,0.9467,0.9562,Missing_Field,Heat Permeability of EG/PCM Geopolymer Composite,,FN,原文（结论部分）指出最终复合材料的渗透热为 46.3241 kJ/kg，这是一个关键数据，但在提取内容中缺失。
10.1016j.solener.2019.02.029.json,142,5,8,0.966,0.9467,0.9562,Missing_Field,Optimal EG/PCM Mixing Concentration,,FN,原文在摘要部分指出了一个关键结论：25% 的 EG/PCM 浓度是最佳混合浓度，这个核心发现在提取内容中被忽略了。
10.1016j.solener.2019.02.029.json,142,5,8,0.966,0.9467,0.9562,Missing_Field,Outdoor Thermal Performance of Composite Wall,,FN,原文报告了复合材料壁在户外测试中的关键性能数据，例如白天平均温度 (51 °C) 和夜间平均温度 (36 °C)，并与传统材料进行了比较。这些验证其实际应用效果的关键数据在提取内容中缺失。
10.1016j.solener.2019.02.029.json,142,5,8,0.966,0.9467,0.9562,Missing_Field,Thermal Conductivity of EG/PCM Geopolymer Composite,,FN,原文在摘要和结论部分都明确指出，最终复合材料的导热系数为 2.4561 W/mK，这是一个关键性能指标，但在提取内容中缺失。
10.1038srep06491.json,70,1,4,0.9859,0.9459,0.9655,Incorrect_Field,Hologram Substrate Type,BK7 glass,FP,原始文本没有明确说明超表面全息图的基底材料是BK7玻璃，只描述了光刻胶全息图案是通过激光干涉光刻技术制作的。
10.1038srep06491.json,70,1,4,0.9859,0.9459,0.9655,Missing_Field,Funding Sources,,FN,原始文本在致谢部分详细列出了研究的资助来源（如国家自然科学基金会），这对于理解研究背景和支持至关重要，但在提取的JSON中被遗漏。
10.1038srep06491.json,70,1,4,0.9859,0.9459,0.9655,Missing_Field,Metasurface Hologram Fabrication Method,,FN,原始文本明确指出超表面全息图是通过激光干涉光刻技术制作的，但这一关键制造信息在提取的JSON中未被记录。
10.1038srep06491.json,70,1,4,0.9859,0.9459,0.9655,Missing_Field,Metasurface Hologram Grating Dimensions,,FN,原始文本为全息图中的光栅结构提供了关键尺寸参数：介电质PMMA宽度 (t1=150 nm)、PMMA厚度 (h1=110 nm) 和Al厚度 (h2=50 nm)，这些信息在提取的JSON中被遗漏。
10.1038srep06491.json,70,1,4,0.9859,0.9459,0.9655,Missing_Field,Underlying Physical Mechanism / Theoretical Explanation,,FN,原始文本的核心结论是，该超表面的独特性能源于其“类TE金属/类TM介电质”特性，并可用基于周期性金属-绝缘体-金属波导的布洛赫理论来解释。这一基本物理机制是理解该工作的关键，但在提取的JSON中完全缺失。
10.1016j.applthermaleng.2015.12.056.json,192,6,6,0.9697,0.9697,0.9697,Incorrect_Field,Dimensions,"Length: 100 mm, Width: 100 mm, Thickness: 2.45 mm",FP,根据原始文本中的表 2，PCM Sheet A 的厚度为 1.60 毫米，而不是 2.45 毫米。
10.1016j.applthermaleng.2015.12.056.json,192,6,6,0.9697,0.9697,0.9697,Incorrect_Field,Dimensions,"Length: 100 mm, Width: 100 mm, Thickness: 2.45 mm",FP,根据原始文本中的表 2，PCM Sheet B 的厚度为 2.00 毫米，而不是 2.45 毫米。
10.1016j.applthermaleng.2015.12.056.json,192,6,6,0.9697,0.9697,0.9697,Incorrect_Field,Maximum Temperature Rise,Lower than PCM sheet (25×25×4 mm),FP,根据原始文本的图 12(b)，对于前机箱温度，PE 片 (50×50×1 mm) 的最大温升略高于 PCM 片 (25×25×4 mm)。
10.1016j.applthermaleng.2015.12.056.json,192,6,6,0.9697,0.9697,0.9697,Incorrect_Field,Maximum Temperature Rise,Lowest among all test conditions,FP,根据原始文本的图 12(a)，对于加热器温度，PCM 片 (50×50×1 mm) 与铜箔结合的条件具有最低的温升，而不是 PCM 片 (25×25×4 mm) 与铜箔结合的条件。
10.1016j.applthermaleng.2015.12.056.json,192,6,6,0.9697,0.9697,0.9697,Incorrect_Field,Saturation Time,Similar to PCM sheet (25×25×4 mm),FP,根据原始文本的图 13(a)，对于加热器，PCM 片 (50×50×1 mm) 与铜箔结合的饱和时间明显短于 PCM 片 (25×25×4 mm) 的饱和时间。
10.1016j.applthermaleng.2015.12.056.json,192,6,6,0.9697,0.9697,0.9697,Incorrect_Field,Power Output,2.00 W,FP,原始文本中，No PCM Sheet (Control Condition) 描述的是智能手机模拟器实验，其加热器在稳态下的功率为 1.3 W，而不是 2.00 W（2.00 W 是第一个实验的功率）。
10.1016j.applthermaleng.2015.12.056.json,192,6,6,0.9697,0.9697,0.9697,Missing_Field,质量与饱和时间之间的线性关系,,FN,原始文本在图 7 和结论 (1) 中指出，饱和时间与 PCM 片的质量之间存在线性关系。这是一个关键的量化发现，但在提取的 JSON 中被遗漏了。
10.1016j.applthermaleng.2015.12.056.json,192,6,6,0.9697,0.9697,0.9697,Missing_Field,潜热相对于显热的主导作用,,FN,原始文本在结论 (2) 中明确指出，PCM 的潜热对饱和时间的影响大于其显热。这是一个关于热管理机制的关键结论，但在提取的 JSON 中缺失。
10.1016j.applthermaleng.2015.12.056.json,192,6,6,0.9697,0.9697,0.9697,Missing_Field,PCM sheet 对加热器和机箱温度的不同影响,,FN,原始文本在结论 (3) 中总结，与 PE 片相比，使用 PCM 片会导致加热器温度更高，但机箱表面温度更低。这个重要的热设计结论在提取的 JSON 中没有被明确捕捉。
10.1016j.applthermaleng.2015.12.056.json,192,6,6,0.9697,0.9697,0.9697,Missing_Field,数值模拟中热物理性质估算方法的有效性,,FN,原始文本在结论 (6) 中得出结论，使用混合法则和 Bruggeman 方程可以有效地估算 MPCM 复合材料的热物理性质以进行模拟。这是数值模拟部分的核心成果，但在提取的 JSON 中缺失了。
10.1016j.applthermaleng.2015.12.056.json,192,6,6,0.9697,0.9697,0.9697,Missing_Field,热电偶校准和不确定度,,FN,原始文本在 2.1.2 节中指明，实验使用的热电偶在 0-100°C 范围内进行了校准，不确定度为 0.5°C。这是评估数据准确性的关键信息，但在提取的 JSON 中被忽略了。
10.1016j.applthermaleng.2015.12.056.json,192,6,6,0.9697,0.9697,0.9697,Missing_Field,数值模拟的边界条件,,FN,"原始文本在 4.2 节中详细列出了数值模拟的边界条件，包括不同表面的热传递系数（5.7, 6.0, 3.7 W/m²·K）和表面发射率（0.9）。这些对模型验证至关重要的参数在提取的 JSON 中缺失了。"
10.10631.368553.json,39,2,4,0.9512,0.907,0.9286,Incorrect_Field,Thickness,0.8 μm,FP,原文指出，体材料样品是 0.8 mm 厚，而不是 0.8 μm。
10.10631.368553.json,39,2,4,0.9512,0.907,0.9286,Incorrect_Field,Electron Accumulation,No perceptible electron accumulation at room temperature,FP,原文明确指出，即使在 77 K 时，量子阱中也没有可察觉的电子积累，这是一个比室温更严格的条件。
10.10631.368553.json,39,2,4,0.9512,0.907,0.9286,Missing_Field,Quantum dot formation method,,FN,文本描述了量子点形成的关键细节，包括使用 Stranski–Krastanow 模式、12 秒的中断以及预先沉积 4 ML 的 GaP 层来改善均匀性，但此信息在 JSON 中缺失。
10.10631.368553.json,39,2,4,0.9512,0.907,0.9286,Missing_Field,Extrapolation for zero-field emission energy,,FN,文本解释了单电子基态的 240 meV 发射能量是通过将测量到的活化能外推到零场以补偿场致势垒降低而获得的，这一关键计算步骤在 JSON 中被省略。
10.10631.368553.json,39,2,4,0.9512,0.907,0.9286,Missing_Field,Derivation of Coulomb charging energy,,FN,文本详细说明了 6-8 meV 的库仑充电能量是如何通过分析不同电子占据数下发射能的 45 meV 总变化，并考虑能级间距推导出来的，这一背景信息在 JSON 中缺失。
10.10631.368553.json,39,2,4,0.9512,0.907,0.9286,Missing_Field,100 meV electron trap (Peak C),,FN,文本在量子阱样品的 DLTS 谱中识别出了一个活化能为 100 meV 的第三个电子陷阱（峰 C），但此数据点在 JSON 中未被包含。
10.1364AO.54.009177.json,57,4,8,0.9344,0.8769,0.9048,Incorrect_Field,Dielectric Tensor Elements,"εx = ε∞ - ω²p/(ω² - iγω + ω²c), εy = εz = ε∞ - ω²p/(ω² - iγω - ω²c), εyz = iω²pωc/(ω² - iγω - ω²c)",FP,原始文本指出介电张量元素为 εx = ε∞−ω²p/(ω(ω+γi))、εy = εz = ε∞−ω²p(ω+γi)/(ω²(ω+γi)²−ω²c) 和 εyz = iω²pωc/(ω²(ω+γi)²−ω²c)，这与提取的公式不同。
10.1364AO.54.009177.json,57,4,8,0.9344,0.8769,0.9048,Incorrect_Field,Carrier Density (N),N = 5.76×10¹⁴ T¹.⁵ exp(-0.26/(√(2×8.625×10⁻⁵)T)),FP,原始文本中公式为 N(cm−3) = 5.76×1014 T1.5 exp(−0.26/(2×8.625×10−5 ×T))，提取的值错误地包含了平方根符号。
10.1364AO.54.009177.json,57,4,8,0.9344,0.8769,0.9048,Incorrect_Field,Dielectric Tensor Elements,"εx = ε∞ - ω²p/(ω² - iγω + ω²c), εy = εz = ε∞ - ω²p/(ω² - iγω - ω²c), εyz = iω²pωc/(ω² - iγω - ω²c)",FP,原始文本指出介电张量元素为 εx = ε∞−ω²p/(ω(ω+γi))、εy = εz = ε∞−ω²p(ω+γi)/(ω²(ω+γi)²−ω²c) 和 εyz = iω²pωc/(ω²(ω+γi)²−ω²c)，这与提取的公式不同。
10.1364AO.54.009177.json,57,4,8,0.9344,0.8769,0.9048,Incorrect_Field,Carrier Density (N),N = 5.76×10¹⁴ T¹.⁵ exp(-0.26/(√(2×8.625×10⁻⁵)T)),FP,原始文本中公式为 N(cm−3) = 5.76×1014 T1.5 exp(−0.26/(2×8.625×10−5 ×T))，提取的值错误地包含了平方根符号。
10.1364AO.54.009177.json,57,4,8,0.9344,0.8769,0.9048,Missing_Field,Voigt magneto-optical configuration,,FN,文本描述了矢量 K、E 和 B 相互正交，形成 Voigt 磁光构型，这是理解装置物理原理的关键信息，但在提取的 JSON 中被遗漏。
10.1364AO.54.009177.json,57,4,8,0.9344,0.8769,0.9048,Missing_Field,"Specific resonance splitting conditions (T=185K, B=0.3T)",,FN,文本详细说明了在 T=185K 和 B=0.3T 时，正向和反向波的谐振分裂发生在 0.615 THz 和 0.678 THz，这是非互易传输的直接证据，但此关键数据在 JSON 中缺失。
10.1364AO.54.009177.json,57,4,8,0.9344,0.8769,0.9048,Missing_Field,Temperature-dependent resonance shift direction,,FN,文本指出，当温度高于 218 K 时，谐振频率随磁场增加而降低；当温度低于 218 K 时，则相反。这一关键行为模式在 JSON 中未被提及。
10.1364AO.54.009177.json,57,4,8,0.9344,0.8769,0.9048,Missing_Field,Wider range of stable resonance frequency,,FN,文本提到在 218 K 时，谐振峰在 0.11 到 0.35 T 的磁场变化范围内保持在 0.75 THz，而 JSON 仅捕捉了隔离度大于 30 dB 的范围（0.23-0.35 T），遗漏了更宽的稳定谐振频率范围。
10.1364AO.54.009177.json,57,4,8,0.9344,0.8769,0.9048,Missing_Field,Formula for resonance frequency shift (ωv),,FN,文本提供了一个描述谐振频率移动的公式 ωv = k(ωp0 − ωp)ωc + ω0，这是量化设备响应的关键，但该公式在 JSON 中缺失。
10.1364AO.54.009177.json,57,4,8,0.9344,0.8769,0.9048,Missing_Field,Magnetic field direction sensing capability,,FN,文本解释了该设备可以通过比较正向和反向波的谐振频率来判断磁场方向，这是传感器功能的一个重要方面，但在 JSON 中被忽略。
10.1364AO.54.009177.json,57,4,8,0.9344,0.8769,0.9048,Missing_Field,Formula for sensitivity calculation (S),,FN,文本给出了计算灵敏度的公式 S = k(ωp0 − ωp)，这在 JSON 中被遗漏。
10.1364AO.54.009177.json,57,4,8,0.9344,0.8769,0.9048,Missing_Field,Conclusion on potential applications,,FN,文本的结论部分强调该多功能磁超表面在太赫兹应用系统中具有广阔的应用前景，这一主要结论在提取的 JSON 中未被体现。
10.1016j.apcata.2018.05.033.json,113,6,5,0.9496,0.9576,0.9536,Incorrect_Field,Product selectivity,BCH: 6.1%,FP,"For the MoS2 catalyst, the original text states the selectivity for BCH is 5.1% (Figure 7), not 6.1%. This error is also present in the 'Treated MoS2' and 'Spent MoS2' entries."
10.1016j.apcata.2018.05.033.json,113,6,5,0.9496,0.9576,0.9536,Incorrect_Field,Product selectivity,Total isomerized products: 3.4%,FP,"For the MoS2-Fe2O3 catalyst, the total selectivity of isomerized products is 7.0% (1.9 + 4.5 + 0.6, according to Figure 7), not 3.4%."
10.1016j.apcata.2018.05.033.json,113,6,5,0.9496,0.9576,0.9536,Incorrect_Field,Selectivity of isomerized products,Total isomerized products: 6.9%,FP,"For the MoS2-Fe2O3 catalyst, the total selectivity of isomerized products is 7.0% (1.9 + 4.5 + 0.6, according to Figure 8), not 6.9%."
